seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
2171	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
2172	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
2173	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
2174	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
2175	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
2176	-1.49e-009	-269.444	269.444	0	-1.49e-009	-269.444	269.444	0	
2177	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
2178	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
2179	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
2180	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
2181	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
2182	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
2183	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
2184	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
2185	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
2186	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
2187	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
2188	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
2189	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
2190	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
2191	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
2192	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
2193	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
2194	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
2195	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
2196	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
2197	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
2198	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
2199	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
2200	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
2201	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
2202	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
2203	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
2204	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
2205	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
2206	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
2207	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
2208	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
2209	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
2210	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
2211	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
2212	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
2213	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
2214	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
2215	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
2216	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
2217	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
2218	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
2219	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
2220	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
2221	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
2222	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
2223	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
2224	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
2225	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
2226	1.59947e-009	269.444	-269.444	0	1.59947e-009	269.444	-269.444	0	
2227	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
2228	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
2229	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
2230	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
2231	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
2232	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
2233	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
2234	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
2235	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
2236	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
2237	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
2238	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
2239	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
2240	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
2241	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
2242	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
2243	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
2244	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
2245	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
2246	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
2247	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
2248	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
2249	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
2250	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
2251	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
2252	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
2253	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
2254	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
2255	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
2256	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
2257	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
2258	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
2259	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
2260	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
2261	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
2262	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
2263	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
2264	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
2265	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
2266	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
2267	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
2268	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
2269	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
2270	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
2271	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
2272	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
2273	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
2274	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
2275	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
2276	-1.70894e-009	-269.444	269.444	0	-1.70894e-009	-269.444	269.444	0	
2277	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
2278	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
2279	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
2280	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
2281	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
2282	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
2283	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
2284	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
2285	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
2286	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
2287	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
2288	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
2289	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
2290	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
2291	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
2292	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
2293	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
2294	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
2295	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
2296	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
2297	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
2298	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
2299	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
2300	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
2301	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
2302	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
2303	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
2304	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
2305	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
2306	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
2307	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
2308	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
2309	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
2310	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
2311	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
2312	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
2313	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
2314	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
2315	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
2316	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
2317	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
2318	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
2319	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
2320	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
2321	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
2322	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
2323	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
2324	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
2325	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
2326	1.81841e-009	269.444	-269.444	0	1.81841e-009	269.444	-269.444	0	
2327	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
2328	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
2329	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
2330	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
2331	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
2332	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
2333	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
2334	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
2335	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
2336	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
2337	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
2338	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
2339	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
2340	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
2341	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
2342	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
2343	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
2344	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
2345	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
2346	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
2347	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
2348	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
2349	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
2350	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
2351	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
2352	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
2353	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
2354	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
2355	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
2356	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
2357	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
2358	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
2359	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
2360	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
2361	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
2362	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
2363	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
2364	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
2365	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
2366	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
2367	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
2368	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
2369	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
2370	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
2371	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
2372	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
2373	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
2374	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
2375	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
2376	-1.91903e-009	-269.444	269.444	0	-1.91903e-009	-269.444	269.444	0	
2377	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
2378	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
2379	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
2380	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
2381	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
2382	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
2383	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
2384	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
2385	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
2386	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
2387	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
2388	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
2389	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
2390	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
2391	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
2392	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
2393	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
2394	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
2395	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
2396	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
2397	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
2398	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
2399	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
2400	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
2401	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
2402	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
2403	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
2404	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
2405	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
2406	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
2407	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
2408	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
2409	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
2410	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
2411	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
2412	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
2413	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
2414	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
2415	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
2416	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
2417	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
2418	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
2419	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
2420	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
2421	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
2422	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
2423	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
2424	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
2425	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
2426	2.0285e-009	269.444	-269.444	0	2.0285e-009	269.444	-269.444	0	
2427	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
2428	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
2429	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
2430	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
2431	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
2432	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
2433	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
2434	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
2435	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
2436	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
2437	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
2438	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
2439	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
2440	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
2441	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
2442	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
2443	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
2444	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
2445	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
2446	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
2447	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
2448	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
2449	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
2450	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
2451	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
2452	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
2453	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
2454	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
2455	-301.352	83.6682	217.684	0	-301.352	83.6682	217.684	0	
2456	-295.899	64.6869	231.212	0	-295.899	64.6869	231.212	0	
2457	-289.279	45.4504	243.828	0	-289.279	45.4504	243.828	0	
2458	-281.516	26.0344	255.482	0	-281.516	26.0344	255.482	0	
2459	-272.643	6.51575	266.127	0	-272.643	6.51575	266.127	0	
2460	-262.693	-13.0286	275.722	0	-262.693	-13.0286	275.722	0	
2461	-251.707	-32.5216	284.229	0	-251.707	-32.5216	284.229	0	
2462	-239.727	-51.8863	291.614	0	-239.727	-51.8863	291.614	0	
2463	-226.802	-71.0461	297.848	0	-226.802	-71.0461	297.848	0	
2464	-212.981	-89.9256	302.907	0	-212.981	-89.9256	302.907	0	
2465	-198.32	-108.45	306.77	0	-198.32	-108.45	306.77	0	
2466	-182.876	-126.547	309.423	0	-182.876	-126.547	309.423	0	
2467	-166.71	-144.144	310.854	0	-166.71	-144.144	310.854	0	
2468	-149.887	-161.172	311.059	0	-149.887	-161.172	311.059	0	
2469	-132.471	-177.564	310.036	0	-132.471	-177.564	310.036	0	
2470	-114.533	-193.256	307.789	0	-114.533	-193.256	307.789	0	
2471	-96.1435	-208.185	304.328	0	-96.1435	-208.185	304.328	0	
2472	-77.3741	-222.292	299.666	0	-77.3741	-222.292	299.666	0	
2473	-58.2994	-235.522	293.821	0	-58.2994	-235.522	293.821	0	
2474	-38.9946	-247.822	286.816	0	-38.9946	-247.822	286.816	0	
2475	-19.5358	-259.144	278.68	0	-19.5358	-259.144	278.68	0	
2476	-2.13797e-009	-269.444	269.444	0	-2.13797e-009	-269.444	269.444	0	
2477	19.5358	-278.68	259.144	0	19.5358	-278.68	259.144	0	
2478	38.9946	-286.816	247.822	0	38.9946	-286.816	247.822	0	
2479	58.2994	-293.821	235.522	0	58.2994	-293.821	235.522	0	
2480	77.3741	-299.666	222.292	0	77.3741	-299.666	222.292	0	
2481	96.1435	-304.328	208.185	0	96.1435	-304.328	208.185	0	
2482	114.533	-307.789	193.256	0	114.533	-307.789	193.256	0	
2483	132.471	-310.036	177.564	0	132.471	-310.036	177.564	0	
2484	149.887	-311.059	161.172	0	149.887	-311.059	161.172	0	
2485	166.71	-310.854	144.144	0	166.71	-310.854	144.144	0	
2486	182.876	-309.423	126.547	0	182.876	-309.423	126.547	0	
2487	198.32	-306.77	108.45	0	198.32	-306.77	108.45	0	
2488	212.981	-302.907	89.9256	0	212.981	-302.907	89.9256	0	
2489	226.802	-297.848	71.0461	0	226.802	-297.848	71.0461	0	
2490	239.727	-291.614	51.8863	0	239.727	-291.614	51.8863	0	
2491	251.707	-284.229	32.5216	0	251.707	-284.229	32.5216	0	
2492	262.693	-275.722	13.0286	0	262.693	-275.722	13.0286	0	
2493	272.643	-266.127	-6.51575	0	272.643	-266.127	-6.51575	0	
2494	281.516	-255.482	-26.0344	0	281.516	-255.482	-26.0344	0	
2495	289.279	-243.828	-45.4504	0	289.279	-243.828	-45.4504	0	
2496	295.899	-231.212	-64.6869	0	295.899	-231.212	-64.6869	0	
2497	301.352	-217.684	-83.6682	0	301.352	-217.684	-83.6682	0	
2498	305.616	-203.297	-102.319	0	305.616	-203.297	-102.319	0	
2499	308.674	-188.107	-120.567	0	308.674	-188.107	-120.567	0	
2500	310.513	-172.175	-138.338	0	310.513	-172.175	-138.338	0	
2501	311.127	-155.563	-155.563	0	311.127	-155.563	-155.563	0	
2502	310.513	-138.338	-172.175	0	310.513	-138.338	-172.175	0	
2503	308.674	-120.567	-188.107	0	308.674	-120.567	-188.107	0	
2504	305.616	-102.319	-203.297	0	305.616	-102.319	-203.297	0	
2505	301.352	-83.6682	-217.684	0	301.352	-83.6682	-217.684	0	
2506	295.899	-64.6869	-231.212	0	295.899	-64.6869	-231.212	0	
2507	289.279	-45.4504	-243.828	0	289.279	-45.4504	-243.828	0	
2508	281.516	-26.0344	-255.482	0	281.516	-26.0344	-255.482	0	
2509	272.643	-6.51575	-266.127	0	272.643	-6.51575	-266.127	0	
2510	262.693	13.0286	-275.722	0	262.693	13.0286	-275.722	0	
2511	251.707	32.5216	-284.229	0	251.707	32.5216	-284.229	0	
2512	239.727	51.8863	-291.614	0	239.727	51.8863	-291.614	0	
2513	226.802	71.0461	-297.848	0	226.802	71.0461	-297.848	0	
2514	212.981	89.9256	-302.907	0	212.981	89.9256	-302.907	0	
2515	198.32	108.45	-306.77	0	198.32	108.45	-306.77	0	
2516	182.876	126.547	-309.423	0	182.876	126.547	-309.423	0	
2517	166.71	144.144	-310.854	0	166.71	144.144	-310.854	0	
2518	149.887	161.172	-311.059	0	149.887	161.172	-311.059	0	
2519	132.471	177.564	-310.036	0	132.471	177.564	-310.036	0	
2520	114.533	193.256	-307.789	0	114.533	193.256	-307.789	0	
2521	96.1435	208.185	-304.328	0	96.1435	208.185	-304.328	0	
2522	77.3741	222.292	-299.666	0	77.3741	222.292	-299.666	0	
2523	58.2994	235.522	-293.821	0	58.2994	235.522	-293.821	0	
2524	38.9946	247.822	-286.816	0	38.9946	247.822	-286.816	0	
2525	19.5358	259.144	-278.68	0	19.5358	259.144	-278.68	0	
2526	2.24743e-009	269.444	-269.444	0	2.24743e-009	269.444	-269.444	0	
2527	-19.5358	278.68	-259.144	0	-19.5358	278.68	-259.144	0	
2528	-38.9946	286.816	-247.822	0	-38.9946	286.816	-247.822	0	
2529	-58.2994	293.821	-235.522	0	-58.2994	293.821	-235.522	0	
2530	-77.3741	299.666	-222.292	0	-77.3741	299.666	-222.292	0	
2531	-96.1435	304.328	-208.185	0	-96.1435	304.328	-208.185	0	
2532	-114.533	307.789	-193.256	0	-114.533	307.789	-193.256	0	
2533	-132.471	310.036	-177.564	0	-132.471	310.036	-177.564	0	
2534	-149.887	311.059	-161.172	0	-149.887	311.059	-161.172	0	
2535	-166.71	310.854	-144.144	0	-166.71	310.854	-144.144	0	
2536	-182.876	309.423	-126.547	0	-182.876	309.423	-126.547	0	
2537	-198.32	306.77	-108.45	0	-198.32	306.77	-108.45	0	
2538	-212.981	302.907	-89.9256	0	-212.981	302.907	-89.9256	0	
2539	-226.802	297.848	-71.0461	0	-226.802	297.848	-71.0461	0	
2540	-239.727	291.614	-51.8863	0	-239.727	291.614	-51.8863	0	
2541	-251.707	284.229	-32.5216	0	-251.707	284.229	-32.5216	0	
2542	-262.693	275.722	-13.0286	0	-262.693	275.722	-13.0286	0	
2543	-272.643	266.127	6.51575	0	-272.643	266.127	6.51575	0	
2544	-281.516	255.482	26.0344	0	-281.516	255.482	26.0344	0	
2545	-289.279	243.828	45.4504	0	-289.279	243.828	45.4504	0	
2546	-295.899	231.212	64.6869	0	-295.899	231.212	64.6869	0	
2547	-301.352	217.684	83.6682	0	-301.352	217.684	83.6682	0	
2548	-305.616	203.297	102.319	0	-305.616	203.297	102.319	0	
2549	-308.674	188.107	120.567	0	-308.674	188.107	120.567	0	
2550	-310.513	172.175	138.338	0	-310.513	172.175	138.338	0	
2551	-311.127	155.563	155.563	0	-311.127	155.563	155.563	0	
2552	-310.513	138.338	172.175	0	-310.513	138.338	172.175	0	
2553	-308.674	120.567	188.107	0	-308.674	120.567	188.107	0	
2554	-305.616	102.319	203.297	0	-305.616	102.319	203.297	0	
